,DATE,DocumentIdentifier,V2Tone,Themes,Organizations,FinalThemes
6795,20230406163000,https://www.ems1.com/rescue/articles/climber-killed-by-falling-ice-chunk-after-pushing-friend-out-of-the-way-utah-cops-say-f9G6b0BGrl2Wp7I1/,0.0,NATURAL_DISASTER;NATURAL_DISASTER_ICE;KILL;CRISISLEX_T03_DEAD;TAX_ETHNICITY;TAX_ETHNICITY_INDIAN;TAX_FNCACT;TAX_FNCACT_SHERIFF;CRISISLEX_C07_SAFETY;MEDIA_SOCIAL;TAX_FNCACT_WOMAN;TAX_FNCACT_MAN;WOUND;CRISISLEX_CRISISLEXREC;CRISISLEX_C03_WELLBEING_HEALTH;CRISISLEX_T02_INJURED;TAX_FNCACT_VOLUNTEER;AFFECT;,['facebook inc'],"NATURAL_DISASTER,KILL,TAX_ETHNICITY,WOUND"
6796,20230406163000,https://www.themarketsdaily.com/2023/04/06/true-signal-lp-makes-new-investment-in-pvh-corp-nysepvh.html,1.6504854368932,ECON_STOCKMARKET;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_MASSACHUSETTS;WB_698_TRADE;TAX_FNCACT;TAX_FNCACT_ANALYST;EPU_ECONOMY_HISTORIC;TAX_FNCACT_ANALYSTS;TAX_FNCACT_INSIDERS;TAX_ECON_PRICE;TAX_FNCACT_EXECUTIVE;LEADER;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;TAX_FNCACT_VICE_PRESIDENT;TAX_FNCACT_EXECUTIVE_VICE_PRESIDENT;EPU_CATS_REGULATION;EPU_CATS_FINANCIAL_REGULATION;TAX_DISEASE;TAX_DISEASE_OVERWEIGHT;WB_1406_DISEASES;WB_1435_OBESITY;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_1427_NON_COMMUNICABLE_DISEASE_AND_INJURY;,"['invesco ltd', 'blackrock inc', 'barclays', 'prudential financial inc']","ECON_STOCKMARKET,TAX_DISEASE"
6812,20230406163000,https://www.wkrb13.com/2023/04/06/true-signal-lp-invests-49000-in-vera-bradley-inc-nasdaqvra.html,0.487012987012987,ECON_STOCKMARKET;WB_439_MACROECONOMIC_AND_STRUCTURAL_POLICIES;WB_829_FISCAL_DECENTRALIZATION;WB_874_LOCAL_FINANCE;WB_877_ASSET_MANAGEMENT;WB_445_FISCAL_POLICY;TAX_FNCACT;TAX_FNCACT_ANALYSTS;WB_698_TRADE;TAX_FNCACT_WOMEN;TAX_FNCACT_INSIDER;CORRUPTION;TAX_FNCACT_ANALYST;,['nasdaq inc'],"ECON_STOCKMARKET,CORRUPTION"
6819,20230406163000,https://www.newtimesslo.com/sanluisobispo/slo-and-paso-robles-to-participate-in-second-round-of-national-opioid-settlements/Content?oid=13762383,-4.88145048814505,NEGOTIATIONS;ARMEDCONFLICT;TAX_DISEASE;TAX_DISEASE_EPIDEMIC;WB_635_PUBLIC_HEALTH;WB_2165_HEALTH_EMERGENCIES;WB_2166_HEALTH_EMERGENCY_PREPAREDNESS_AND_DISASTER_RESPONSE;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_2167_PANDEMICS;WB_1331_HEALTH_TECHNOLOGIES;WB_1350_PHARMACEUTICALS;TAX_FNCACT;TAX_FNCACT_ASSISTANT;TRIAL;TAX_FNCACT_ATTORNEY;TAX_FNCACT_EXECUTIVE;TAX_FNCACT_DEPUTY;TAX_ECON_PRICE;UNGP_FORESTS_RIVERS_OCEANS;CRISISLEX_C03_WELLBEING_HEALTH;CRISISLEX_T02_INJURED;CRISISLEX_T11_UPDATESSYMPATHY;TAX_FNCACT_CRIMINAL;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;WB_1014_CRIMINAL_JUSTICE;USPEC_UNCERTAINTY1;WB_2024_ANTI_CORRUPTION_AUTHORITIES;WB_831_GOVERNANCE;WB_832_ANTI_CORRUPTION;WB_2026_PREVENTION;WB_2453_ORGANIZED_CRIME;WB_2433_CONFLICT_AND_VIOLENCE;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_2456_DRUGS_AND_NARCOTICS;TAX_FNCACT_OFFICIALS;GOV_LOCALGOV;CRISISLEX_CRISISLEXREC;TAX_FNCACT_MANAGER;USPEC_POLICY1;CRISISLEX_C07_SAFETY;,"['walmart inc', 'johnson johnson', 'walgreens boots alliance inc', 'allergan plc']","NEGOTIATIONS,ARMEDCONFLICT,TAX_DISEASE,TRIAL"
6823,20230406163000,https://www.newjerseytelegraph.com/news/273714066/tdg-gold-corp-reports-historical-drill-results-from-fisher--hood-zones-that-support-potential-of-greater-shasta-newberry-exploration-target-area-toodoggone,0.626959247648903,ENV_METALS;WB_2936_GOLD;WB_507_ENERGY_AND_EXTRACTIVES;WB_895_MINING_SYSTEMS;WB_1699_METAL_ORE_MINING;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_FISHER;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_SHASTA;PROTEST;AFFECT;TAX_DISEASE;TAX_DISEASE_ANOMALY;TAX_WORLDMAMMALS_DRILL;LEADER;TAX_FNCACT;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;TAX_FNCACT_VICE_PRESIDENT;SLFID_MINERAL_RESOURCES;MANMADE_DISASTER_IMPLIED;USPEC_UNCERTAINTY1;TAX_ECON_PRICE;WB_2937_SILVER;WB_2024_ANTI_CORRUPTION_AUTHORITIES;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;WB_2025_INVESTIGATION;WB_831_GOVERNANCE;WB_832_ANTI_CORRUPTION;WB_1014_CRIMINAL_JUSTICE;ENV_MINING;TAX_FNCACT_CHIEF;TAX_FNCACT_EXECUTIVE;TAX_FNCACT_CHIEF_EXECUTIVE;TAX_MILITARY_TITLE;TAX_MILITARY_TITLE_OFFICER;TAX_FNCACT_OFFICER;TAX_FNCACT_EXECUTIVE_OFFICER;TAX_FNCACT_CHIEF_EXECUTIVE_OFFICER;USPEC_POLICY1;EPU_POLICY;EPU_POLICY_REGULATION;EPU_CATS_REGULATION;EPU_ECONOMY;EPU_ECONOMY_HISTORIC;DELAY;GENERAL_GOVERNMENT;LEGISLATION;WB_845_LEGAL_AND_REGULATORY_FRAMEWORK;WB_969_CAPITAL_MARKETS_LAW_AND_REGULATION;WB_853_FINANCIAL_LAWS_AND_REGULATIONS;EPU_UNCERTAINTY;,['goldman sachs group inc'],"PROTEST,TAX_DISEASE,SLFID_MINERAL_RESOURCES,MANMADE_DISASTER_IMPLIED,ENV_MINING,DELAY,GENERAL_GOVERNMENT,LEGISLATION"
6836,20230406163000,https://techcrunch.com/2023/04/06/elon-musks-twitter-everything-you-need-to-know-from-layoffs-to-verification/,-0.43548017419207,MEDIA_SOCIAL;TAX_FNCACT;TAX_FNCACT_CEO;SELF_IDENTIFIED_HUMAN_RIGHTS;FREESPEECH;UNGP_FORESTS_RIVERS_OCEANS;TAX_DISEASE;TAX_DISEASE_COUGH;KILL;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_SEAL;MEDIA_MSM;BAN;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;EPU_POLICY;EPU_POLICY_POLITICAL;USPEC_POLICY1;EPU_POLICY_POLICY;TAX_ECON_PRICE;ARMEDCONFLICT;TAX_FNCACT_DIRECTOR;TAX_ETHNICITY;TAX_ETHNICITY_CZECH;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_CZECH;GENERAL_GOVERNMENT;TAX_FNCACT_EMPLOYEES;TAX_FNCACT_CHIEF;TAX_FNCACT_EXECUTIVE;TAX_FNCACT_CHIEF_EXECUTIVE;TAX_FNCACT_MANAGER;TAX_FNCACT_SENATOR;USPEC_POLITICS_GENERAL1;WB_652_ICT_APPLICATIONS;WB_662_SOCIAL_MEDIA;WB_658_ENTERPRISE_APPLICATIONS;CRIME_ILLEGAL_DRUGS;DRUG_TRADE;DELAY;USPEC_UNCERTAINTY1;CRISISLEX_C04_LOGISTICS_TRANSPORT;TAX_FNCACT_DEVELOPER;ECON_ENTREPRENEURSHIP;MANMADE_DISASTER_IMPLIED;EPU_POLICY_SPENDING;EPU_POLICY_BUDGET;TAX_FNCACT_STRINGER;TAX_FNCACT_ADVERTISER;SCIENCE;TAX_FNCACT_ADVERTISERS;WB_644_NUTRITION;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_1445_STUNTING;WB_1444_GROWTH_MONITORING;WB_2943_SWITCHES;WB_667_ICT_INFRASTRUCTURE;WB_672_NETWORK_MANAGEMENT;TAX_FNCACT_ANALYST;TAX_FNCACT_EMPLOYEE;TAX_FNCACT_ENGINEERS;ECON_WORLDCURRENCIES;ECON_WORLDCURRENCIES_DOLLAR;ECON_STOCKMARKET;ECON_BITCOIN;TAX_FNCACT_SPY;EPU_ECONOMY_HISTORIC;TAX_FNCACT_PILOT;WB_2946_OPEN_SOURCE;WB_669_SOFTWARE_INFRASTRUCTURE;TAX_FNCACT_JOURNALIST;TAX_WORLDMAMMALS_HUMAN;WB_2203_HUMAN_RIGHTS;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;UNGP_CRIME_VIOLENCE;PROTEST;MOVEMENT_GENERAL;TAX_FNCACT_ACTIVISTS;WB_2936_GOLD;WB_507_ENERGY_AND_EXTRACTIVES;WB_895_MINING_SYSTEMS;WB_1699_METAL_ORE_MINING;TAX_FNCACT_MODERATORS;EPU_POLICY_GOVERNMENT;TAX_FNCACT_OFFICIALS;TAX_FNCACT_GUIDE;TAX_FNCACT_OFFICIAL;LEADER;TAX_FNCACT_POLITICIANS;CRISISLEX_T03_DEAD;TRIAL;EPU_CATS_REGULATION;TAX_FNCACT_WORKER;LEGISLATION;TAX_FNCACT_CFO;,"['facebook inc', 'twitter inc', 'instagram']","SELF_IDENTIFIED_HUMAN_RIGHTS,FREESPEECH,TAX_DISEASE,KILL,BAN,ARMEDCONFLICT,TAX_ETHNICITY,GENERAL_GOVERNMENT,CRIME_ILLEGAL_DRUGS,DRUG_TRADE,DELAY,ECON_ENTREPRENEURSHIP,MANMADE_DISASTER_IMPLIED,SCIENCE,ECON_STOCKMARKET,PROTEST,MOVEMENT_GENERAL,TRIAL,LEGISLATION"
6837,20230406163000,https://biztoc.com/x/4e276a62f25bf3cf,-4.54545454545454,LEGISLATION;EPU_POLICY;EPU_POLICY_LAW;BAN;MEDIA_SOCIAL;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;WB_652_ICT_APPLICATIONS;WB_662_SOCIAL_MEDIA;WB_658_ENTERPRISE_APPLICATIONS;EPU_ECONOMY_HISTORIC;GENERAL_GOVERNMENT;EPU_POLICY_GOVERNMENT;,"['twitter inc', 'facebook inc']","LEGISLATION,BAN,GENERAL_GOVERNMENT"
6843,20230406163000,https://www.pennlive.com/business/2023/04/walmart-tells-hundreds-of-workers-they-have-90-days-to-find-jobs-at-other-locations-see-list-of-stores-closing.html,-1.98019801980198,TAX_FNCACT;TAX_FNCACT_WORKERS;WB_2670_JOBS;WB_1467_EDUCATION_FOR_ALL;WB_470_EDUCATION;WB_2131_EMPLOYABILITY_SKILLS_AND_JOBS;WB_1484_EDUCATION_SKILLS_DEVELOPMENT_AND_LABOR_MARKET;TAX_FNCACT_SPOKESPERSON;TAX_FNCACT_ECONOMISTS;AFFECT;TECH_AUTOMATION;TAX_FNCACT_EMPLOYEES;TAX_FNCACT_CEO;TAX_FNCACT_RETAILER;TAX_ECON_PRICE;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_OREGON;SECURITY_SERVICES;TAX_FNCACT_POLICE;CRISISLEX_C07_SAFETY;EPU_ECONOMY_HISTORIC;WB_168_ROADS_AND_HIGHWAYS;WB_135_TRANSPORT;WB_1809_HIGHWAYS;WB_1803_TRANSPORT_INFRASTRUCTURE;,['walmart inc'],SECURITY_SERVICES
6849,20230406163000,https://www.bradenton.com/news/local/article274031615.html,-1.94805194805195,MANMADE_DISASTER_IMPLIED;SECURITY_SERVICES;TAX_FNCACT;TAX_FNCACT_POLICE;CRISISLEX_C07_SAFETY;KILL;CRISISLEX_CRISISLEXREC;CRISISLEX_T02_INJURED;CRISISLEX_T03_DEAD;TAX_FNCACT_SHERIFF;AVIATION_INCIDENT;MANMADE_DISASTER;MANMADE_DISASTER_PLANE_CRASH;MEDIA_SOCIAL;WB_137_WATER;TAX_FNCACT_VICTIMS;CRISISLEX_T08_MISSINGFOUNDTRAPPEDPEOPLE;WB_165_AIR_TRANSPORT;WB_135_TRANSPORT;WB_164_MODES_OF_TRANSPORT;SOC_USSECURITYAGENCIES;CRISISLEX_O02_RESPONSEAGENCIESATCRISIS;LEGISLATION;EPU_POLICY;EPU_POLICY_LAW;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;WB_1920_FINANCIAL_SECTOR_DEVELOPMENT;WB_328_FINANCIAL_INTEGRITY;WB_1014_CRIMINAL_JUSTICE;WB_2082_LAW_ENFORCEMENT;TAX_FNCACT_VICTIM;,['facebook inc'],"MANMADE_DISASTER_IMPLIED,SECURITY_SERVICES,KILL,MANMADE_DISASTER,LEGISLATION"
6860,20230406163000,https://theenterpriseleader.com/2023/04/06/true-signal-lp-makes-new-investment-in-ulta-beauty-inc-nasdaqulta.html,4.04040404040404,TAX_FNCACT;TAX_FNCACT_RETAILER;RETIREMENT;WB_2690_CATEGORIES_OF_EMPLOYMENT;WB_2670_JOBS;WB_2689_JOBS_DIAGNOSTICS;WB_2896_RETIREMENT;TAX_FNCACT_INSIDER;TAX_FNCACT_DIRECTOR;TAX_ECON_PRICE;EPU_CATS_REGULATION;EPU_CATS_FINANCIAL_REGULATION;TAX_FNCACT_INSIDERS;WB_698_TRADE;TAX_FNCACT_ANALYST;TAX_FNCACT_ANALYSTS;TAX_DISEASE;TAX_DISEASE_OVERWEIGHT;WB_1406_DISEASES;WB_1435_OBESITY;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_1427_NON_COMMUNICABLE_DISEASE_AND_INJURY;TAX_FNCACT_RESEARCH_ANALYST;,"['nasdaq inc', 'ulta beauty inc', 'citigroup inc', 'barclays']","RETIREMENT,TAX_DISEASE"
6868,20230406163000,https://en.interfax.com.ua/news/general/902489.html,-6.16438356164384,ARMEDCONFLICT;TAX_ETHNICITY;TAX_ETHNICITY_RUSSIAN;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_RUSSIAN;TAX_ETHNICITY_UKRAINIAN;TAX_WORLDLANGUAGES_UKRAINIAN;TAX_FNCACT;TAX_FNCACT_TROOPS;MEDIA_SOCIAL;EPU_CATS_NATIONAL_SECURITY;,['facebook inc'],"ARMEDCONFLICT,TAX_ETHNICITY"
6925,20230406163000,https://www.newsweek.com/bud-light-coors-transgender-pride-dylan-mulvaney-1793023,0.938967136150235,TAX_FNCACT;TAX_FNCACT_WOMAN;LGBT;PROTEST;UNGP_FORESTS_RIVERS_OCEANS;ECON_BOYCOTT;WB_615_GENDER;TAX_FNCACT_SPOKESPERSON;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;MEDIA_SOCIAL;WB_652_ICT_APPLICATIONS;WB_662_SOCIAL_MEDIA;WB_658_ENTERPRISE_APPLICATIONS;TAX_FNCACT_MANUFACTURER;LEGISLATION;EPU_POLICY;EPU_POLICY_LAW;MEDICAL;MEDICAL_SECURITY;UNGP_HEALTHCARE;TAX_FNCACT_SUPPORTER;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_LAKOTA;TAX_FNCACT_MAN;TAX_FNCACT_EMPLOYEE;USPEC_POLICY1;EPU_POLICY_POLICY;TAX_FNCACT_CAMPAIGNER;EXTREMISM;,['twitter inc'],"LGBT,PROTEST,ECON_BOYCOTT,LEGISLATION,MEDICAL,MEDICAL_SECURITY,EXTREMISM"
6938,20230406163000,https://www.qchron.com/editions/central/battle-of-the-bikes-cont/article_e41c391b-f5e3-5a66-8d78-b634e1508e27.html,-5.26315789473684,MANMADE_DISASTER_IMPLIED;MEDIA_SOCIAL;CRISISLEX_CRISISLEXREC;UNGP_CRIME_VIOLENCE;SECURITY_SERVICES;TAX_FNCACT;TAX_FNCACT_POLICE;CRISISLEX_C07_SAFETY;TAX_MILITARY_TITLE;TAX_MILITARY_TITLE_OFFICERS;TAX_FNCACT_OFFICERS;,['twitter inc'],"MANMADE_DISASTER_IMPLIED,SECURITY_SERVICES"
6948,20230406163000,https://www.freshplaza.com/asia/vacancy/12425/horticultural-coordinator/,1.40845070422535,TAX_FNCACT;TAX_FNCACT_COORDINATOR;WB_1331_HEALTH_TECHNOLOGIES;WB_1350_PHARMACEUTICALS;WB_621_HEALTH_NUTRITION_AND_POPULATION;ECON_STOCKMARKET;CRISISLEX_C03_WELLBEING_HEALTH;MEDICAL;GENERAL_HEALTH;TAX_DISEASE;TAX_DISEASE_DISEASES;WB_1406_DISEASES;UNGP_HEALTHCARE;WB_1614_NUTRITIONAL_PROGRAMS;WB_1609_FOOD_AND_IN_KIND_TRANSFERS;WB_1615_THERAPEUTIC;WB_1466_SOCIAL_ASSISTANCE;WB_697_SOCIAL_PROTECTION_AND_LABOR;TAX_FNCACT_CANDIDATES;SCIENCE;SOC_INNOVATION;TAX_FNCACT_EMPLOYEES;MEDIA_SOCIAL;TAX_FNCACT_CANDIDATE;UNGP_FORESTS_RIVERS_OCEANS;WB_1467_EDUCATION_FOR_ALL;WB_470_EDUCATION;WB_2131_EMPLOYABILITY_SKILLS_AND_JOBS;WB_1484_EDUCATION_SKILLS_DEVELOPMENT_AND_LABOR_MARKET;GENERAL_GOVERNMENT;EPU_POLICY;EPU_POLICY_GOVERNMENT;USPEC_POLICY1;KILL;LITERACY;UNGP_EDUCATION;MANMADE_DISASTER_IMPLIED;,"['jazz pharmaceuticals plc', 'nasdaq inc']","ECON_STOCKMARKET,MEDICAL,GENERAL_HEALTH,TAX_DISEASE,SCIENCE,GENERAL_GOVERNMENT,KILL,LITERACY,MANMADE_DISASTER_IMPLIED"
6950,20230406163000,http://www.consumerelectronicsnet.com/digi-international-bolsters-digi-connect-ez-family-of-device-servers-with-launch-of-8-16-32-port-options/,3.7410071942446,WB_2601_TRADE_LINKAGES_SPILLOVERS_AND_CONNECTIVITY;WB_772_TRADE_FACILITATION_AND_LOGISTICS;WB_699_URBAN_DEVELOPMENT;WB_866_CONNECTIVITY_AND_LAGGING_REGIONS;WB_698_TRADE;WB_797_NATIONAL_URBAN_POLICIES;UNGP_FORESTS_RIVERS_OCEANS;EPU_ECONOMY_HISTORIC;WB_2416_INTERNET_OF_THINGS;WB_2399_ICT_INNOVATION_AND_TRANSFORMATION;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;WB_678_DIGITAL_GOVERNMENT;WB_2944_SERVERS;WB_671_STORAGE_MANAGEMENT;WB_667_ICT_INFRASTRUCTURE;WB_672_NETWORK_MANAGEMENT;TECH_AUTOMATION;CRISISLEX_T11_UPDATESSYMPATHY;GENERAL_GOVERNMENT;EPU_POLICY;EPU_POLICY_GOVERNMENT;WB_2947_OPERATING_SYSTEMS;WB_669_SOFTWARE_INFRASTRUCTURE;TAX_FNCACT;TAX_FNCACT_MANAGER;TAX_FNCACT_GENERAL_MANAGER;LEADER;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;TAX_FNCACT_VICE_PRESIDENT;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_1448_DEMOGRAPHIC_CHANGE;WB_643_AGING_POPULATION;TAX_FNCACT_NAVIGATOR;WB_2670_JOBS;WB_2769_JOBS_STRATEGIES;WB_2840_INTEGRATION;WB_2836_MIGRATION_POLICIES_AND_JOBS;CRISISLEX_C07_SAFETY;GENERAL_HEALTH;MEDICAL;WB_135_TRANSPORT;WB_1803_TRANSPORT_INFRASTRUCTURE;WB_167_PORTS;WB_652_ICT_APPLICATIONS;WB_666_APPLICATION_DEVELOPMENT;WB_658_ENTERPRISE_APPLICATIONS;WB_1921_PRIVATE_SECTOR_DEVELOPMENT;WB_346_COMPETITIVE_INDUSTRIES;WB_818_INDUSTRY_POLICY_AND_REAL_SECTORS;WB_1281_MANUFACTURING;ECON_STOCKMARKET;,['nasdaq inc'],"GENERAL_GOVERNMENT,GENERAL_HEALTH,MEDICAL,ECON_STOCKMARKET"
6952,20230406163000,https://www.chicoer.com/2023/04/06/gov-newsom-wanted-california-to-cut-ties-with-walgreens-then-federal-law-got-in-the-way/,-0.758293838862559,EPU_ECONOMY_HISTORIC;GENERAL_HEALTH;TAX_POLITICAL_PARTY;TAX_POLITICAL_PARTY_REPUBLICANS;USPEC_POLITICS_GENERAL1;LEADER;TAX_FNCACT;TAX_FNCACT_GOVERNOR;WB_1291_PUBLIC_HEALTH_INSURANCE;WB_625_HEALTH_ECONOMICS_AND_FINANCE;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_1287_HEALTH_INSURANCE;EPU_CATS_HEALTHCARE;EPU_CATS_ENTITLEMENT_PROGRAMS;MEDICAL;LEGISLATION;EPU_POLICY;EPU_POLICY_LAW;WB_1383_HEALTH_MANAGEMENT_AND_ADMINISTRATION;WB_973_HEALTH_LAWS_AND_REGULATIONS;WB_1385_GOVERNANCE_AND_STEWARDSHIP;DISABILITY;WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION;WB_635_PUBLIC_HEALTH;WB_1464_HEALTH_OF_THE_DISABLED;TAX_FNCACT_SCHOLARS;CRISISLEX_C03_WELLBEING_HEALTH;TAX_FNCACT_SPOKESPERSON;USPEC_POLICY1;EPU_POLICY_POLICY;WB_1331_HEALTH_TECHNOLOGIES;WB_2453_ORGANIZED_CRIME;WB_1350_PHARMACEUTICALS;WB_2433_CONFLICT_AND_VIOLENCE;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_2456_DRUGS_AND_NARCOTICS;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;MEDIA_SOCIAL;WB_652_ICT_APPLICATIONS;WB_662_SOCIAL_MEDIA;WB_658_ENTERPRISE_APPLICATIONS;EPU_POLICY_POLITICAL;SCIENCE;EDUCATION;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_UNIVERSITY;EXTREMISM;TERROR;ARMEDCONFLICT;TAX_FNCACT_WOMEN;UNGP_CRIME_VIOLENCE;TRIAL;TAX_FNCACT_PROFESSOR;TAX_FNCACT_LEADERS;CORRUPTION;WB_2019_ANTI_CORRUPTION_LEGISLATION;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_831_GOVERNANCE;WB_832_ANTI_CORRUPTION;WB_2020_BRIBERY_FRAUD_AND_COLLUSION;TAX_FNCACT_PHARMACISTS;GENERAL_GOVERNMENT;EPU_POLICY_GOVERNMENT;ACT_MAKESTATEMENT;TAX_POLITICAL_PARTY_DEMOCRATS;TAX_FNCACT_ATTORNEYS;TAKE_OFFICE;,"['walgreens boots alliance inc', 'walmart inc', 'costco wholesale corp', 'health mart']","GENERAL_HEALTH,MEDICAL,LEGISLATION,DISABILITY,SCIENCE,EDUCATION,EXTREMISM,TERROR,ARMEDCONFLICT,TRIAL,CORRUPTION,GENERAL_GOVERNMENT"
6964,20230406163000,https://www.themarketsdaily.com/2023/04/06/true-signal-lp-takes-position-in-autozone-inc-nyseazo.html,1.10091743119266,EPU_CATS_REGULATION;EPU_CATS_FINANCIAL_REGULATION;TAX_ECON_PRICE;WB_439_MACROECONOMIC_AND_STRUCTURAL_POLICIES;WB_829_FISCAL_DECENTRALIZATION;WB_874_LOCAL_FINANCE;WB_877_ASSET_MANAGEMENT;WB_445_FISCAL_POLICY;EDUCATION;RETIREMENT;WB_2690_CATEGORIES_OF_EMPLOYMENT;WB_2670_JOBS;WB_2689_JOBS_DIAGNOSTICS;WB_2896_RETIREMENT;WB_698_TRADE;EPU_ECONOMY_HISTORIC;TAX_FNCACT;TAX_FNCACT_ANALYST;TAX_FNCACT_ANALYSTS;TAX_FNCACT_INSIDER;LEADER;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;TAX_FNCACT_VICE_PRESIDENT;TAX_FNCACT_INSIDERS;CORRUPTION;,"['goldman sachs group inc', 'autozone inc', 'autozone inc']","EDUCATION,RETIREMENT,CORRUPTION"
6971,20230406163000,http://aero-news.net/getmorefromann.cfm?do=main.textpost&id=16679a72-c3ba-4668-a0ee-803e4fec5353,3.37711069418386,MANMADE_DISASTER_IMPLIED;TAX_FNCACT;TAX_FNCACT_PIONEER;LEADER;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;UNGP_FORESTS_RIVERS_OCEANS;PROTEST;TAX_FNCACT_SCULPTOR;CRISISLEX_CRISISLEXREC;MILITARY;TAX_FNCACT_ADMINISTRATOR;CRISISLEX_C07_SAFETY;CRIME_COMMON_ROBBERY;TAX_FNCACT_THIEVES;AFFECT;,['ibm'],"MANMADE_DISASTER_IMPLIED,PROTEST,MILITARY,CRIME_COMMON_ROBBERY"
6974,20230406163000,https://www.freshplaza.com/asia/article/9518837/countries-that-kept-up-the-fruit-vegetable-trade-with-russia-in-2022/,0.278551532033426,EPU_ECONOMY_HISTORIC;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_RUSSIA;TAX_FNCACT;TAX_FNCACT_REPRESENTATIVES;CRISISLEX_T11_UPDATESSYMPATHY;TAX_FNCACT_AGGRESSOR;TAX_ETHNICITY;TAX_ETHNICITY_RUSSIAN;TAX_WORLDLANGUAGES_RUSSIAN;UNGP_FORESTS_RIVERS_OCEANS;KILL;TAX_ETHNICITY_UKRAINIANS;TAX_WORLDLANGUAGES_UKRAINIANS;TAX_FNCACT_LEADERS;TAX_ETHNICITY_FRENCH;TAX_WORLDLANGUAGES_FRENCH;TAX_FNCACT_OPERATOR;WB_698_TRADE;MILITARY;TAX_FNCACT_TROOPS;MEDIA_SOCIAL;,"[""mcdonald's corp""]","TAX_ETHNICITY,KILL,MILITARY"
