,Unnamed: 0,DATE,DocumentIdentifier,V2Tone,Themes,Organizations,ActualThemes
162,1236,20230131234500,https://jezebel.com/how-andrea-riseboroughs-oscar-campaign-got-so-messy-1850055242,0.210748155953635,WB_2024_ANTI_CORRUPTION_AUTHORITIES;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;WB_2025_INVESTIGATION;WB_831_GOVERNANCE;WB_832_ANTI_CORRUPTION;WB_1014_CRIMINAL_JUSTICE;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;MEDIA_SOCIAL;WB_652_ICT_APPLICATIONS;WB_662_SOCIAL_MEDIA;WB_658_ENTERPRISE_APPLICATIONS;EPU_CATS_MIGRATION_FEAR_FEAR;EPU_ECONOMY_HISTORIC;TAX_FNCACT;TAX_FNCACT_ACTRESS;TAX_FNCACT_DIRECTOR;TAX_FNCACT_INSIDERS;TAX_FNCACT_ACTOR;WB_2048_COMPENSATION_CAREERS_AND_INCENTIVES;WB_723_PUBLIC_ADMINISTRATION;WB_724_HUMAN_RESOURCES_FOR_PUBLIC_SECTOR;WB_2089_ETHICS_AND_CODES_OF_CONDUCT;TAX_ETHNICITY;TAX_ETHNICITY_AMERICAN;TAX_ETHNICITY_BLACK;TAX_FNCACT_ACTRESSES;TAX_FNCACT_WOMAN;TAX_FNCACT_KING;GENERAL_HEALTH;MEDICAL;TAX_DISEASE;TAX_DISEASE_SUBSTANCE_ABUSE;WB_1406_DISEASES;WB_1437_SOCIAL_DETERMINANTS_FOR_HEALTH;WB_1438_ALCOHOL_AND_SUBSTANCE_ABUSE;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_1427_NON_COMMUNICABLE_DISEASE_AND_INJURY;USPEC_POLICY1;EPU_POLICY;EPU_POLICY_BUDGET;CRISISLEX_T11_UPDATESSYMPATHY;TAX_FNCACT_SUPPORTERS;TAX_FNCACT_SCREENWRITER;ELECTION;,"instagram, facebook inc, mcdonalds corp","ELECTION,GENERAL_HEALTH,MEDICAL,TAX_DISEASE,TAX_ETHNICITY"
163,1255,20230131234500,https://trib.com/news/state-and-regional/wyomings-media-attorney-goes-out-fighting-for-the-right-to-know/article_c31d5d3a-a1ba-11ed-9d07-973c629225e2.html,-0.203977562468129,TRIAL;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_CHEYENNE;TAX_FNCACT;TAX_FNCACT_ATTORNEY;TRANSPARENCY;WB_2670_JOBS;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_2048_COMPENSATION_CAREERS_AND_INCENTIVES;WB_723_PUBLIC_ADMINISTRATION;WB_724_HUMAN_RESOURCES_FOR_PUBLIC_SECTOR;MEDIA_MSM;TAX_FNCACT_SCRIBES;TAX_FNCACT_CHIEF;TAX_FNCACT_EXECUTIVE;TAX_FNCACT_DIRECTOR;TAX_FNCACT_EXECUTIVE_DIRECTOR;GENERAL_GOVERNMENT;EPU_POLICY;EPU_POLICY_GOVERNMENT;TAX_DISEASE;TAX_DISEASE_ANEMIA;TAX_DISEASE_APLASTIC_ANEMIA;RETIREMENTS;ARMEDCONFLICT;DELAY;TAX_FNCACT_REPORTER;TAX_FNCACT_NEWSPAPER_REPORTER;WB_2089_ETHICS_AND_CODES_OF_CONDUCT;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_BAT;EDUCATION;MANMADE_DISASTER_IMPLIED;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_SCHOOL;GENERAL_HEALTH;MEDICAL;TAX_FNCACT_DOCTOR;TAX_FNCACT_PHYSICIAN;RAPE;TAX_FNCACT_WOMEN;SOC_POINTSOFINTEREST_PRISON;WB_2495_DETENTION_PRISON_AND_CORRECTIONS_REFORM;WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_2490_NATIONAL_PROTECTION_AND_SECURITY;TAX_FNCACT_EDITOR;TAX_FNCACT_JOURNALIST;TAX_FNCACT_PHOTOGRAPHER;TAX_FNCACT_PUBLISHER;SOC_POINTSOFINTEREST_UNIVERSITY;LEGISLATION;EPU_POLICY_LAW;SELF_IDENTIFIED_HUMAN_RIGHTS;FREESPEECH;UNGP_POLITICAL_FREEDOMS;TAX_FNCACT_OFFICIAL;CRISISLEX_C08_TELECOM;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;TAX_ECON_PRICE;TAX_FNCACT_LOBBYIST;USPEC_POLITICS_GENERAL1;USPEC_POLICY1;EPU_POLICY_LEGISLATION;TAX_FNCACT_EMPLOYEE;UNGP_FORESTS_RIVERS_OCEANS;TAX_WORLDMAMMALS_SKUNK;TAX_FNCACT_OFFICIALS;EPU_ECONOMY_HISTORIC;TAX_FNCACT_SHERIFF;CRISISLEX_C07_SAFETY;ARREST;SOC_POINTSOFINTEREST_JAIL;ELECTION;LEADER;TAX_FNCACT_PRESIDENT;TAX_FNCACT_GUIDE;TAX_FNCACT_EDUCATOR;HEALTH_PANDEMIC;WB_635_PUBLIC_HEALTH;WB_2165_HEALTH_EMERGENCIES;WB_2166_HEALTH_EMERGENCY_PREPAREDNESS_AND_DISASTER_RESPONSE;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_2167_PANDEMICS;UNGP_HEALTHCARE;KILL;CRISISLEX_T03_DEAD;CRISISLEX_T11_UPDATESSYMPATHY;MEDIA_SOCIAL;TAX_FNCACT_COMMISSIONERS;WB_670_ICT_SECURITY;WB_2372_AUTHENTICATION_AND_AUTHORIZATION;,facebook inc,"ARMEDCONFLICT,ARREST,DELAY,EDUCATION,ELECTION,FREESPEECH,GENERAL_GOVERNMENT,GENERAL_HEALTH,HEALTH_PANDEMIC,KILL,LEGISLATION,MANMADE_DISASTER_IMPLIED,MEDICAL,RAPE,RETIREMENTS,SELF_IDENTIFIED_HUMAN_RIGHTS,TAX_DISEASE,TRANSPARENCY,TRIAL"
164,1267,20230131234500,https://wnyt.com/top-stories/vermont-duo-charged-with-stealing-from-halfmoon-walmart/,-6.45161290322581,TAX_WORLDFISH;TAX_WORLDFISH_HALFMOON;SECURITY_SERVICES;TAX_FNCACT;TAX_FNCACT_POLICE;CRISISLEX_C07_SAFETY;ARREST;DRUG_TRADE;WB_1331_HEALTH_TECHNOLOGIES;WB_2453_ORGANIZED_CRIME;WB_1350_PHARMACEUTICALS;WB_2433_CONFLICT_AND_VIOLENCE;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_2456_DRUGS_AND_NARCOTICS;CRIME_ILLEGAL_DRUGS;SOC_GENERALCRIME;,walmart inc,"ARREST,CRIME_ILLEGAL_DRUGS,DRUG_TRADE,SECURITY_SERVICES,SOC_GENERALCRIME"
167,1294,20230131234500,https://www.wktv.com/news/local/strangers-reaching-out-to-help-local-homeless-during-extreme-cold/article_6c31cc2a-a1b7-11ed-bc56-7717e586c03a.html,-0.925925925925926,NATURAL_DISASTER;NATURAL_DISASTER_CHILL;NATURAL_DISASTER_FRIGID;TAX_FNCACT;TAX_FNCACT_PASTOR;TAX_RELIGION;TAX_RELIGION_CHURCH;MANMADE_DISASTER_IMPLIED;TRIAL;TAX_FNCACT_ATTORNEY;TAX_FNCACT_VOLUNTEERS;AFFECT;POVERTY;CRISISLEX_C05_NEED_OF_SHELTERS;MEDIA_SOCIAL;TAX_FNCACT_MAN;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;EPU_ECONOMY_HISTORIC;WB_137_WATER;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_ONEIDA;TAX_FNCACT_EXECUTIVE;,facebook inc,"MANMADE_DISASTER_IMPLIED,NATURAL_DISASTER,POVERTY,TRIAL"
168,1296,20230131234500,https://jezebel.com/atrioc-twitch-deepfake-ai-porn-1850055648,-6.64010624169987,MEDIA_SOCIAL;SOC_EXPRESSREGRET;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;WB_652_ICT_APPLICATIONS;WB_662_SOCIAL_MEDIA;WB_658_ENTERPRISE_APPLICATIONS;TAX_FNCACT;TAX_FNCACT_WOMEN;TAX_FNCACT_WOMAN;UNGP_FORESTS_RIVERS_OCEANS;GENERAL_HEALTH;MEDICAL;TAX_DISEASE;TAX_DISEASE_SUBSTANCE_ABUSE;WB_1406_DISEASES;WB_1437_SOCIAL_DETERMINANTS_FOR_HEALTH;WB_1438_ALCOHOL_AND_SUBSTANCE_ABUSE;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_1427_NON_COMMUNICABLE_DISEASE_AND_INJURY;AFFECT;TAX_FNCACT_VICTIM;WB_2745_JOB_QUALITY_AND_LABOR_MARKET_PERFORMANCE;WB_2670_JOBS;WB_2689_JOBS_DIAGNOSTICS;WB_2748_EMPLOYMENT;HARASSMENT;UNGP_CRIME_VIOLENCE;LEGISLATION;RETALIATE;BAN;TAX_FNCACT_CHILDREN;RAPE;CRISISLEX_CRISISLEXREC;MEDIA_MSM;TAX_FNCACT_PERVERTS;TAX_ECON_PRICE;,twitter inc,"BAN,GENERAL_HEALTH,HARASSMENT,LEGISLATION,MEDICAL,RAPE,RETALIATE,TAX_DISEASE"
169,1306,20230131234500,https://www.today.com/popculture/pamela-anderson-baywatch-swimsuit-style-red-carpet-dress-rcna68462,1.19047619047619,TAX_FNCACT;TAX_FNCACT_ACTOR;TAX_FNCACT_ELDER;WB_1609_FOOD_AND_IN_KIND_TRANSFERS;WB_1620_ELDERLY;WB_1466_SOCIAL_ASSISTANCE;WB_1618_FOOD_DISTRIBUTION;WB_697_SOCIAL_PROTECTION_AND_LABOR;TAX_FNCACT_PRODUCER;TAX_FNCACT_ACTRESS;CRISISLEX_T11_UPDATESSYMPATHY;WB_2670_JOBS;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_2048_COMPENSATION_CAREERS_AND_INCENTIVES;WB_723_PUBLIC_ADMINISTRATION;WB_724_HUMAN_RESOURCES_FOR_PUBLIC_SECTOR;KILL;CRISISLEX_T03_DEAD;MEDIA_MSM;TRIAL;TAX_FNCACT_LAWYER;TAX_ETHNICITY;TAX_ETHNICITY_AMERICAN;,netflix inc,"KILL,TAX_ETHNICITY,TRIAL"
170,1315,20230131234500,https://www.avclub.com/dc-studio-future-ezra-miller-jason-momoa-zachary-levi-1850055451,0.251730648206419,WB_2670_JOBS;WB_1467_EDUCATION_FOR_ALL;WB_470_EDUCATION;WB_2131_EMPLOYABILITY_SKILLS_AND_JOBS;WB_1484_EDUCATION_SKILLS_DEVELOPMENT_AND_LABOR_MARKET;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_FISHER;TAX_FNCACT;TAX_FNCACT_BOSS;MANMADE_DISASTER_IMPLIED;TAX_FNCACT_ACTOR;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;TRIAL;UNGP_CRIME_VIOLENCE;UNGP_FORESTS_RIVERS_OCEANS;CRIME_COMMON_ROBBERY;SOC_GENERALCRIME;TAX_FNCACT_SUPERMAN;MEDIA_MSM;TAX_FNCACT_REPORTER;CRISISLEX_T11_UPDATESSYMPATHY;GENERAL_GOVERNMENT;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;TAX_FNCACT_DIRECTOR;TAX_FNCACT_KING;INFO_RUMOR;TAX_FNCACT_WOMAN;KILL;CRISISLEX_CRISISLEXREC;CRISISLEX_T02_INJURED;CRISISLEX_T03_DEAD;TAX_FNCACT_CRUSADER;MARITIME_INCIDENT;MARITIME;MEDIA_SOCIAL;TAX_ETHNICITY;TAX_ETHNICITY_BLACK;,twitter inc,"CRIME_COMMON_ROBBERY,GENERAL_GOVERNMENT,KILL,MANMADE_DISASTER_IMPLIED,MARITIME,MARITIME_INCIDENT,SOC_GENERALCRIME,TAX_ETHNICITY,TRIAL"
171,1320,20230131234500,https://www.dailyexcelsior.com/indias-dream-of-techade/,0.14992503748126,ECON_ENTREPRENEURSHIP;SCIENCE;SOC_INNOVATION;USPEC_POLICY1;EPU_POLICY;EPU_POLICY_POLICYMAKERS;TAX_FNCACT;TAX_FNCACT_LEADERS;TAX_ETHNICITY;TAX_ETHNICITY_INDIANS;WB_1921_PRIVATE_SECTOR_DEVELOPMENT;WB_376_INNOVATION_TECHNOLOGY_AND_ENTREPRENEURSHIP;WB_1917_INTELLECTUAL_PROPERTY;WB_377_FIRM_INNOVATION_PRODUCTIVITY_AND_GROWTH;PROPERTY_RIGHTS;WB_845_LEGAL_AND_REGULATORY_FRAMEWORK;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_1907_PERSONAL_PROPERTY_RIGHTS;WB_1039_PROPERTY_LAWS_AND_REGULATIONS;WB_851_INTELLECTUAL_PROPERTY_RIGHTS;TAX_DISEASE;TAX_DISEASE_ILLUSIONS;WB_1041_PATENTS;EPU_CATS_REGULATION;TAX_ETHNICITY_INDIAN;TAX_ETHNICITY_AMERICAN;TAX_ETHNICITY_KOREAN;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_KOREAN;DELAY;USPEC_UNCERTAINTY1;WB_698_TRADE;,qualcomm inc,"DELAY,ECON_ENTREPRENEURSHIP,PROPERTY_RIGHTS,SCIENCE,TAX_DISEASE,TAX_ETHNICITY"
173,1330,20230131234500,https://www.jamaicaobserver.com/article/22-y-o-in-viral-burger-king-car-park-fight-charged-with-2-counts-of-murder/,-7.51445086705202,TAX_FNCACT;TAX_FNCACT_MAN;TRIAL;SOC_GENERALCRIME;WOUND;TAX_FNCACT_KING;SECURITY_SERVICES;TAX_FNCACT_POLICE;CRISISLEX_C07_SAFETY;KILL;WB_1428_INJURY;WB_1406_DISEASES;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_1427_NON_COMMUNICABLE_DISEASE_AND_INJURY;MANMADE_DISASTER_IMPLIED;CRISISLEX_CRISISLEXREC;CRISISLEX_C03_WELLBEING_HEALTH;CRISISLEX_T02_INJURED;GENERAL_HEALTH;MEDICAL;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_HOSPITAL;CRISISLEX_T03_DEAD;,morgan stanley,"GENERAL_HEALTH,KILL,MANMADE_DISASTER_IMPLIED,MEDICAL,SECURITY_SERVICES,SOC_GENERALCRIME,TRIAL,WOUND"
174,1332,20230131234500,https://www.jdsupra.com/legalnews/fcc-provides-some-clarity-on-healthcare-1289683/,1.34099616858238,GENERAL_GOVERNMENT;GENERAL_HEALTH;MEDICAL;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_HUMAN;WB_1920_FINANCIAL_SECTOR_DEVELOPMENT;WB_363_FINANCIAL_INCLUSION;WB_364_CONSUMER_PROTECTION;EPU_POLICY;EPU_POLICY_GOVERNMENT;WB_678_DIGITAL_GOVERNMENT;WB_670_ICT_SECURITY;WB_2372_AUTHENTICATION_AND_AUTHORIZATION;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;USPEC_POLICY1;EPU_UNCERTAINTY;TAX_FNCACT;TAX_FNCACT_CONTRACTOR;WB_1291_PUBLIC_HEALTH_INSURANCE;WB_625_HEALTH_ECONOMICS_AND_FINANCE;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_1287_HEALTH_INSURANCE;EPU_CATS_HEALTHCARE;EPU_CATS_ENTITLEMENT_PROGRAMS;CONSTITUTIONAL;EPU_ECONOMY_HISTORIC;MEDIA_SOCIAL;LEGISLATION;EPU_POLICY_LAW;,facebook inc,"CONSTITUTIONAL,GENERAL_GOVERNMENT,GENERAL_HEALTH,LEGISLATION,MEDICAL"
175,1362,20230131234500,https://www.mykxlg.com/news/world/us-blocks-export-license-renewals-for-chinas-huawei/article_fad4ed58-c1dc-59ff-901e-f0e83b0fff7d.html,-2.56410256410256,GENERAL_GOVERNMENT;EPU_POLICY;EPU_POLICY_GOVERNMENT;TAX_ETHNICITY;TAX_ETHNICITY_AMERICAN;,"qualcomm inc, intel corp","GENERAL_GOVERNMENT,TAX_ETHNICITY"
176,1368,20230131234500,https://www.today.com/popculture/news/jessica-biel-celebrates-justin-timberlakes-42nd-birthday-sunny-photo-rcna68500,6.00600600600601,MARITIME;DELAY;TAX_FNCACT;TAX_FNCACT_FATHER;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_HUMAN;,instagram,"DELAY,MARITIME"
177,1369,20230131234500,https://www.sott.net/article/476847-Vaccinated-MSNBC-host-reveals-she-developed-pericarditis-and-myocarditis-due-to-common-cold,-2.82608695652174,AFFECT;TAX_DISEASE;TAX_DISEASE_MYOCARDITIS;TAX_DISEASE_PERICARDITIS;TAX_DISEASE_COMMON_COLD;MEDIA_SOCIAL;MANMADE_DISASTER_IMPLIED;GENERAL_HEALTH;MEDICAL;TAX_FNCACT;TAX_FNCACT_NEWSCASTER;TAX_FNCACT_DOCTOR;WB_635_PUBLIC_HEALTH;WB_2165_HEALTH_EMERGENCIES;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_1324_EMERGENCY_MEDICAL_SERVICES;CRISISLEX_CRISISLEXREC;MED_EMERGENCYROOM;TAX_DISEASE_INFLAMMATION;WOUND;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_HOSPITAL;CRISISLEX_C03_WELLBEING_HEALTH;WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION;WB_1461_HEALTHY_LIFESTYLES;TAX_FOODSTAPLES;TAX_FOODSTAPLES_MEAT;TAX_DISEASE_COVID;HEALTH_VACCINATION;WB_642_CHILD_HEALTH;WB_1459_IMMUNIZATIONS;WB_639_REPRODUCTIVE_MATERNAL_AND_CHILD_HEALTH;UNGP_HEALTHCARE;,twitter inc,"GENERAL_HEALTH,HEALTH_VACCINATION,MANMADE_DISASTER_IMPLIED,MEDICAL,TAX_DISEASE,TAX_FOODSTAPLES,WOUND"
178,1396,20230131234500,https://www.phoenixherald.com/news/273464403/from-xr-field-engineering-to-remote-healthcare-amdocs-americas-5g-experience-lab-drives-new-private-network-and-edge-solutions-unlocking-cross-industry-opportunities,1.43487858719647,ECON_STOCKMARKET;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;GENERAL_HEALTH;MEDICAL;TAX_FNCACT;TAX_FNCACT_DOCTORS;CRISISLEX_C03_WELLBEING_HEALTH;TAX_FNCACT_CONCIERGE;TAX_FNCACT_ENGINEERS;WB_566_ENVIRONMENT_AND_NATURAL_RESOURCES;WB_590_ECOSYSTEMS;UNGP_FORESTS_RIVERS_OCEANS;SOC_INNOVATION;LEADER;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;SCIENCE;EPU_ECONOMY_HISTORIC;GENERAL_GOVERNMENT;EPU_POLICY;EPU_POLICY_CONGRESS;WB_1921_PRIVATE_SECTOR_DEVELOPMENT;WB_346_COMPETITIVE_INDUSTRIES;WB_818_INDUSTRY_POLICY_AND_REAL_SECTORS;WB_1281_MANUFACTURING;TAX_FNCACT_MANAGER;TAX_FNCACT_GENERAL_MANAGER;CRISISLEX_T11_UPDATESSYMPATHY;TAX_FNCACT_EMPLOYEES;EPU_CATS_MIGRATION_FEAR_MIGRATION;TECH_AUTOMATION;EPU_POLICY_REFORM;USPEC_POLICY1;EPU_UNCERTAINTY;TAX_DISEASE;TAX_DISEASE_COVID-19;HEALTH_PANDEMIC;WB_635_PUBLIC_HEALTH;WB_2165_HEALTH_EMERGENCIES;WB_2166_HEALTH_EMERGENCY_PREPAREDNESS_AND_DISASTER_RESPONSE;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_2167_PANDEMICS;UNGP_HEALTHCARE;ECON_INFLATION;,"nasdaq inc, intel corp","ECON_STOCKMARKET,GENERAL_GOVERNMENT,GENERAL_HEALTH,HEALTH_PANDEMIC,MEDICAL,SCIENCE,TAX_DISEASE"
179,1400,20230131234500,https://www.wktv.com/news/focus-economy/us-home-prices-dropped-for-the-fifth-month-in-a-row-in-november/article_dea021c7-dd2a-5875-98a1-1a4f69fd6908.html,-1.94489465153971,TAX_ECON_PRICE;ECON_HOUSING_PRICES;WB_336_NON_BANK_FINANCIAL_INSTITUTIONS;WB_1920_FINANCIAL_SECTOR_DEVELOPMENT;WB_612_HOUSING_FINANCE;WB_332_CAPITAL_MARKETS;ECON_INTEREST_RATES;WB_904_HOUSING_MARKETS;WB_817_LAND_AND_HOUSING;WB_813_URBAN_GOVERNANCE_AND_CITY_SYSTEMS;WB_699_URBAN_DEVELOPMENT;TAX_FNCACT;TAX_FNCACT_DIRECTOR;TAX_FNCACT_MANAGING_DIRECTOR;EPU_POLICY;EPU_POLICY_FEDERAL_RESERVE;EPU_CATS_MONETARY_POLICY;EPU_POLICY_INTEREST_RATES;EPU_ECONOMY;EPU_ECONOMY_HISTORIC;UNGP_FORESTS_RIVERS_OCEANS;TAX_FNCACT_CHIEF;TAX_FNCACT_ECONOMIST;TAX_FNCACT_BUYER;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;WB_1014_CRIMINAL_JUSTICE;ECON_INFLATION;WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT;WB_442_INFLATION;TAX_FNCACT_AGENTS;,discovery inc,"ECON_HOUSING_PRICES,ECON_INTEREST_RATES"
180,1402,20230131234500,https://wjimam.com/ixp/44/p/meet-woody-michigans-own-groundhog-meteorologist/,0.683371298405467,GEN_HOLIDAY;TAX_ETHNICITY;TAX_ETHNICITY_AMERICAN;WB_569_HYDROMET_SERVICES;WB_568_CLIMATE_SERVICES;WB_567_CLIMATE_CHANGE;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_WOODCHUCK;TAX_FNCACT;TAX_FNCACT_LADY;UNGP_FORESTS_RIVERS_OCEANS;MEDIA_SOCIAL;TAX_FOODSTAPLES;TAX_FOODSTAPLES_MILK;URBAN;EPU_ECONOMY_HISTORIC;DISASTER_FIRE;CRISISLEX_T01_CAUTION_ADVICE;,facebook inc,"GEN_HOLIDAY,TAX_ETHNICITY,TAX_FOODSTAPLES,URBAN"
181,1411,20230131234500,https://www.smithsonianmag.com/smart-news/lisa-loring-the-original-wednesday-addams-dies-at-64-180981545/,1.86757215619694,TAX_FNCACT;TAX_FNCACT_ACTRESS;MEDIA_MSM;KILL;CRISISLEX_T03_DEAD;TAX_FNCACT_CHILD;TAX_ETHNICITY;TAX_ETHNICITY_BLACK;TAX_WORLDARACHNIDS;TAX_WORLDARACHNIDS_BLACK_WIDOW;TAX_WORLDARACHNIDS_SPIDER;TAX_WORLDREPTILES;TAX_WORLDREPTILES_LIZARD;TAX_FNCACT_BUTLER;TAX_FNCACT_AGENT;UNGP_FORESTS_RIVERS_OCEANS;TAX_FNCACT_MARSHALL;TAX_DISEASE;TAX_DISEASE_STROKE;CRISISLEX_CRISISLEXREC;MEDIA_SOCIAL;CRISISLEX_T11_UPDATESSYMPATHY;TAX_FNCACT_WRITER;TAX_FNCACT_EDITOR;WB_615_GENDER;,"netflix inc, facebook inc","KILL,TAX_DISEASE,TAX_ETHNICITY"
182,1412,20230131234500,https://www.nbcphiladelphia.com/news/business/money-report/stock-futures-tick-lower-as-traders-await-the-federal-reserves-latest-rate-hike-decision/3487063/,0.764818355640535,ECON_STOCKMARKET;EPU_POLICY;EPU_POLICY_FEDERAL_RESERVE;EPU_CATS_MONETARY_POLICY;EPU_ECONOMY_HISTORIC;ECON_INTEREST_RATES;EPU_POLICY_INTEREST_RATES;ECON_INFLATION;WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT;WB_442_INFLATION;ECON_CENTRALBANK;WB_1235_CENTRAL_BANKS;WB_318_FINANCIAL_ARCHITECTURE_AND_BANKING;WB_1920_FINANCIAL_SECTOR_DEVELOPMENT;WB_1234_BANKING_INSTITUTIONS;USPEC_POLICY1;EPU_POLICY_CENTRAL_BANK;WB_2745_JOB_QUALITY_AND_LABOR_MARKET_PERFORMANCE;WB_2670_JOBS;WB_2689_JOBS_DIAGNOSTICS;WB_2748_EMPLOYMENT;TAX_ECON_PRICE;WB_856_WAGES;WB_1654_ACTIVE_LABOR_MARKET_POLICIES;WB_855_LABOR_MARKETS;WB_697_SOCIAL_PROTECTION_AND_LABOR;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_2048_COMPENSATION_CAREERS_AND_INCENTIVES;WB_723_PUBLIC_ADMINISTRATION;WB_724_HUMAN_RESOURCES_FOR_PUBLIC_SECTOR;TAX_FNCACT;TAX_FNCACT_TRADERS;TAX_FNCACT_CHIEF;TAX_FNCACT_CHAIRMAN;CRISISLEX_T11_UPDATESSYMPATHY;TAX_MILITARY_TITLE;TAX_MILITARY_TITLE_OFFICER;TAX_FNCACT_OFFICER;PUBLIC_TRANSPORT;WB_698_TRADE;,nasdaq inc,"ECON_INTEREST_RATES,ECON_STOCKMARKET,PUBLIC_TRANSPORT"
183,1423,20230131234500,https://www.2news.com/news/gm-invests-650-million-in-thacker-pass-mine-development/article_1a4e6f2c-a1b1-11ed-989a-2f2171b9dcd1.html,2.47349823321555,ENV_MINING;UNGP_FORESTS_RIVERS_OCEANS;TAX_FNCACT;TAX_FNCACT_CEO;TAX_ECON_PRICE;WB_2670_JOBS;WB_1467_EDUCATION_FOR_ALL;WB_470_EDUCATION;WB_2131_EMPLOYABILITY_SKILLS_AND_JOBS;WB_1484_EDUCATION_SKILLS_DEVELOPMENT_AND_LABOR_MARKET;LEADER;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;TAX_FNCACT_INVESTOR;WB_2769_JOBS_STRATEGIES;WB_695_POVERTY;WB_701_JOBS_AND_POVERTY;WB_1170_JOB_CREATION_AND_JOB_OPPORTUNITIES;UNGP_JOB_OPPORTUNITIES_EMPLOYMENT;EPU_ECONOMY;EPU_ECONOMY_HISTORIC;WB_471_ECONOMIC_GROWTH;,general motors co,ENV_MINING
